HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
11/15/2020 08:00,"10,670.71","1,066.19","3,611.70",626.79,"8,807.65","2,652.80","4,631.09",965.18,"33,032.12"
11/15/2020 09:00,"10,574.01","1,141.21","3,580.38",656.53,"9,398.44","2,825.38","4,876.39",994.25,"34,046.59"
11/15/2020 10:00,"10,756.20","1,200.38","3,572.46",673.16,"9,930.48","3,049.63","5,103.89","1,007.22","35,293.41"
11/15/2020 11:00,"10,986.33","1,232.29","3,563.31",667.53,"10,162.19","3,186.59","5,214.41","1,000.89","36,013.54"
11/15/2020 12:00,"11,056.14","1,245.48","3,504.67",647.71,"10,148.55","3,271.04","5,353.05",993.34,"36,219.97"
11/15/2020 13:00,"11,312.51","1,265.10","3,522.96",647.22,"10,243.62","3,436.48","5,499.02","1,007.41","36,934.31"
11/15/2020 14:00,"11,537.74","1,273.74","3,544.58",641.47,"10,286.76","3,554.87","5,631.80","1,014.44","37,485.41"
11/15/2020 15:00,"11,689.50","1,267.81","3,543.18",635.20,"10,328.34","3,572.87","5,741.65","1,015.44","37,793.98"
11/15/2020 16:00,"11,672.52","1,271.27","3,546.68",637.97,"10,410.37","3,540.04","5,834.17","1,018.92","37,931.94"
11/15/2020 17:00,"11,492.91","1,277.82","3,540.47",644.47,"10,475.65","3,429.09","5,922.67","1,029.21","37,812.30"
11/15/2020 18:00,"11,485.48","1,318.55","3,541.42",673.05,"10,882.47","3,317.38","6,052.78","1,041.59","38,312.71"
11/15/2020 19:00,"11,596.01","1,356.91","3,586.84",706.27,"11,232.59","3,348.08","6,245.86","1,073.97","39,146.53"
11/15/2020 20:00,"11,360.76","1,347.76","3,579.71",706.53,"11,157.73","3,258.12","6,120.30","1,069.48","38,600.40"
11/15/2020 21:00,"11,106.08","1,326.26","3,588.04",704.53,"10,960.89","3,173.95","5,904.54","1,057.13","37,821.42"
11/15/2020 22:00,"10,742.70","1,273.53","3,592.01",687.46,"10,579.90","3,066.56","5,643.91","1,033.86","36,619.92"
11/15/2020 23:00,"10,277.95","1,193.71","3,576.93",660.47,"10,047.76","2,905.38","5,271.18",999.39,"34,932.77"
11/15/2020 24:00,"9,785.12","1,128.68","3,567.96",635.78,"9,492.70","2,722.23","4,909.13",967.04,"33,208.63"
11/16/2020 01:00,"9,417.56","1,128.78","3,529.86",618.36,"9,179.37","2,554.81","4,652.27",957.61,"32,038.64"
11/16/2020 02:00,"9,243.73","1,112.78","3,530.82",611.02,"9,033.83","2,440.22","4,521.65",954.22,"31,448.27"
11/16/2020 03:00,"9,174.61","1,127.66","3,521.51",613.94,"9,027.96","2,360.59","4,484.85",960.01,"31,271.13"
11/16/2020 04:00,"9,227.47","1,199.10","3,509.11",625.21,"9,155.03","2,319.91","4,527.56",969.27,"31,532.66"
11/16/2020 05:00,"9,445.85","1,283.46","3,523.32",649.75,"9,618.28","2,337.96","4,711.75","1,000.74","32,571.10"
11/16/2020 06:00,"10,000.39","1,403.14","3,538.62",700.20,"10,682.58","2,454.89","5,166.23","1,073.16","35,019.21"
11/16/2020 07:00,"10,664.42","1,603.99","3,577.12",773.52,"12,099.80","2,639.34","5,876.97","1,203.85","38,439.02"
11/16/2020 08:00,"10,981.82","1,671.31","3,592.69",796.00,"12,888.27","2,720.25","6,265.40","1,246.96","40,162.70"
11/16/2020 09:00,"11,210.19","1,643.74","3,545.83",783.70,"12,764.78","2,816.45","6,259.37","1,209.68","40,233.74"
11/16/2020 10:00,"11,305.95","1,565.77","3,514.09",758.11,"12,397.17","2,947.26","6,099.66","1,134.21","39,722.22"
11/16/2020 11:00,"11,273.18","1,533.70","3,446.27",734.01,"11,980.06","3,101.58","5,955.47","1,078.26","39,102.52"
11/16/2020 12:00,"11,363.73","1,467.67","3,450.38",713.45,"11,715.76","3,305.34","5,858.12","1,051.00","38,925.45"
11/16/2020 13:00,"11,460.45","1,467.34","3,465.22",699.10,"11,543.33","3,471.60","5,861.73","1,035.18","39,003.95"
11/16/2020 14:00,"11,555.07","1,460.84","3,515.58",695.97,"11,415.77","3,600.54","5,920.45",978.34,"39,142.53"
11/16/2020 15:00,"11,658.06","1,438.17","3,538.66",692.64,"11,396.47","3,683.86","6,004.42",918.41,"39,330.68"
11/16/2020 16:00,"11,658.70","1,483.20","3,541.67",687.59,"11,337.90","3,700.59","6,129.57",937.06,"39,476.28"
11/16/2020 17:00,"11,571.97","1,485.02","3,561.30",687.84,"11,368.93","3,612.20","6,203.15",966.29,"39,456.70"
11/16/2020 18:00,"11,577.95","1,519.64","3,525.19",706.21,"11,710.57","3,486.67","6,333.67","1,027.04","39,886.95"
11/16/2020 19:00,"11,601.45","1,540.06","3,555.87",729.47,"12,096.66","3,490.25","6,531.80","1,101.41","40,646.98"
11/16/2020 20:00,"11,418.19","1,506.81","3,515.48",717.88,"11,890.92","3,376.60","6,316.85","1,100.35","39,843.09"
11/16/2020 21:00,"11,156.90","1,519.87","3,457.28",703.71,"11,549.91","3,253.02","6,096.92","1,079.67","38,817.29"
11/16/2020 22:00,"10,784.90","1,492.42","3,467.87",681.29,"11,152.98","3,130.24","5,856.40","1,020.68","37,586.77"
11/16/2020 23:00,"10,310.96","1,407.89","3,427.79",649.88,"10,449.68","2,938.63","5,457.45",957.55,"35,599.84"
11/16/2020 24:00,"9,824.92","1,339.40","3,403.57",622.87,"9,853.80","2,708.68","5,109.99",919.95,"33,783.18"
11/17/2020 01:00,"9,549.91","1,287.84","3,307.76",613.64,"9,403.30","2,494.02","4,870.23",900.01,"32,426.71"
11/17/2020 02:00,"9,342.20","1,274.46","3,303.95",612.64,"9,208.89","2,364.70","4,746.84",899.49,"31,753.18"
11/17/2020 03:00,"9,300.62","1,292.13","3,292.00",618.35,"9,272.42","2,289.90","4,620.05",905.71,"31,591.18"
11/17/2020 04:00,"9,352.74","1,315.72","3,285.07",629.25,"9,427.72","2,258.54","4,676.81",916.15,"31,861.99"
11/17/2020 05:00,"9,568.03","1,382.52","3,291.42",653.76,"9,871.18","2,267.70","4,832.76",939.95,"32,807.32"
11/17/2020 06:00,"10,109.48","1,502.46","3,360.07",699.56,"10,767.01","2,378.48","5,257.28",999.46,"35,073.81"
11/17/2020 07:00,"10,779.77","1,665.64","3,414.72",771.54,"12,188.86","2,577.32","5,975.86","1,097.36","38,471.07"
11/17/2020 08:00,"11,053.88","1,725.40","3,435.10",799.69,"12,930.94","2,670.46","6,321.70","1,134.24","40,071.40"
11/17/2020 09:00,"11,240.61","1,675.62","3,424.31",779.47,"12,696.67","2,757.45","6,221.94","1,092.23","39,888.30"
11/17/2020 10:00,"11,248.22","1,581.69","3,437.95",751.73,"12,289.98","2,850.18","6,009.31","1,047.65","39,216.72"
11/17/2020 11:00,"11,324.56","1,562.22","3,399.20",718.59,"11,980.06","2,998.37","5,831.21","1,017.84","38,832.04"
11/17/2020 12:00,"11,429.81","1,530.13","3,403.82",706.19,"11,822.56","3,183.09","5,743.44","1,003.65","38,822.68"
11/17/2020 13:00,"11,523.68","1,516.78","3,405.66",702.37,"11,704.58","3,343.31","5,745.30",988.51,"38,930.18"
11/17/2020 14:00,"11,735.51","1,514.69","3,421.56",709.98,"11,734.96","3,471.28","5,765.05",986.80,"39,339.83"
11/17/2020 15:00,"11,975.46","1,486.13","3,441.39",706.61,"11,726.13","3,565.30","5,888.38",994.23,"39,783.63"
11/17/2020 16:00,"11,946.21","1,506.53","3,447.24",702.80,"11,669.78","3,572.02","5,975.77","1,002.81","39,823.16"
11/17/2020 17:00,"11,831.88","1,514.54","3,461.89",702.11,"11,722.92","3,496.25","6,036.98","1,014.57","39,781.13"
11/17/2020 18:00,"11,828.37","1,555.45","3,416.53",722.15,"11,978.58","3,378.74","6,201.92","1,020.92","40,102.64"
11/17/2020 19:00,"11,924.72","1,603.96","3,454.58",749.50,"12,312.73","3,407.06","6,448.36","1,064.09","40,964.99"
11/17/2020 20:00,"11,764.95","1,582.74","3,476.18",738.93,"12,002.68","3,296.76","6,304.10","1,054.91","40,221.25"
11/17/2020 21:00,"11,514.23","1,477.72","3,473.95",722.78,"11,685.94","3,189.78","6,138.73","1,068.78","39,271.90"
11/17/2020 22:00,"11,114.84","1,456.52","3,453.54",696.23,"11,159.92","3,040.78","5,887.16","1,028.18","37,837.17"
11/17/2020 23:00,"10,523.67","1,373.58","3,396.78",661.80,"10,482.09","2,853.07","5,523.61",967.05,"35,781.66"
11/17/2020 24:00,"10,003.95","1,306.03","3,370.65",628.09,"9,751.48","2,632.62","5,172.34",931.94,"33,797.10"
11/18/2020 01:00,"9,730.43","1,273.56","3,389.45",610.96,"9,362.48","2,476.88","4,920.62",956.75,"32,721.11"
11/18/2020 02:00,"9,611.93","1,252.75","3,342.60",610.02,"9,130.90","2,372.78","4,808.21",951.77,"32,080.96"
11/18/2020 03:00,"9,565.93","1,228.31","3,348.58",614.07,"9,103.91","2,330.30","4,819.67",949.67,"31,960.44"
11/18/2020 04:00,"9,554.19","1,271.18","3,346.70",619.41,"9,157.11","2,302.55","4,855.27",959.05,"32,065.46"
11/18/2020 05:00,"9,790.35","1,319.14","3,369.97",643.83,"9,558.76","2,323.84","5,069.03",984.48,"33,059.39"
11/18/2020 06:00,"10,302.52","1,436.13","3,382.33",686.77,"10,412.13","2,437.78","5,457.42","1,042.05","35,157.14"
11/18/2020 07:00,"11,008.91","1,581.60","3,438.83",751.13,"11,618.43","2,632.21","6,133.89","1,129.35","38,294.35"
11/18/2020 08:00,"11,262.69","1,639.41","3,447.93",767.00,"12,202.46","2,698.41","6,456.00","1,169.26","39,643.17"
11/18/2020 09:00,"11,457.28","1,609.85","3,436.08",756.05,"12,151.46","2,775.96","6,356.56","1,147.89","39,691.13"
11/18/2020 10:00,"11,615.97","1,579.90","3,427.14",740.14,"11,989.18","2,891.83","6,106.55","1,109.75","39,460.44"
11/18/2020 11:00,"11,740.53","1,557.31","3,374.74",723.95,"11,839.47","2,997.32","5,949.61","1,067.72","39,250.65"
11/18/2020 12:00,"11,909.02","1,494.89","3,392.74",720.15,"11,716.65","3,164.35","5,927.58","1,024.23","39,349.60"
11/18/2020 13:00,"12,029.95","1,450.61","3,437.21",715.72,"11,765.71","3,347.30","5,971.59","1,014.13","39,732.20"
11/18/2020 14:00,"12,180.13","1,505.71","3,444.10",715.91,"11,752.99","3,498.43","6,058.74","1,015.70","40,171.71"
11/18/2020 15:00,"12,270.76","1,535.64","3,468.30",715.35,"11,760.54","3,583.09","6,184.29","1,021.99","40,539.97"
11/18/2020 16:00,"12,281.71","1,526.65","3,511.74",718.17,"11,711.72","3,654.79","6,317.28","1,031.89","40,753.95"
11/18/2020 17:00,"12,139.77","1,525.30","3,516.95",713.04,"11,735.70","3,603.36","6,420.34","1,038.23","40,692.69"
11/18/2020 18:00,"12,068.79","1,552.28","3,500.21",731.06,"12,062.33","3,489.91","6,538.10","1,055.99","40,998.66"
11/18/2020 19:00,"12,096.29","1,622.53","3,541.51",751.10,"12,361.31","3,511.15","6,741.97","1,095.51","41,721.36"
11/18/2020 20:00,"11,877.51","1,572.59","3,540.93",736.42,"12,043.24","3,380.54","6,554.20","1,093.00","40,798.43"
11/18/2020 21:00,"11,592.68","1,531.01","3,536.84",719.89,"11,684.30","3,259.80","6,332.41","1,077.14","39,734.06"
11/18/2020 22:00,"11,195.64","1,498.39","3,517.52",692.74,"11,161.24","3,103.29","6,034.17","1,042.07","38,245.04"
11/18/2020 23:00,"10,634.28","1,399.98","3,483.33",657.58,"10,432.13","2,893.93","5,621.46",994.31,"36,117.00"
11/18/2020 24:00,"10,112.21","1,306.04","3,486.34",630.34,"9,698.74","2,660.85","5,180.79",950.47,"34,025.79"
11/19/2020 01:00,"9,737.05","1,276.28","3,479.51",609.24,"9,196.70","2,495.03","4,826.18",901.14,"32,521.12"
11/19/2020 02:00,"9,544.34","1,233.81","3,478.36",598.02,"8,915.99","2,384.75","4,650.13",886.28,"31,691.69"
11/19/2020 03:00,"9,351.74","1,258.43","3,461.12",595.06,"8,699.25","2,307.67","4,533.74",870.83,"31,077.84"
11/19/2020 04:00,"9,334.21","1,294.20","3,464.91",593.30,"8,665.71","2,263.79","4,518.16",867.48,"31,001.75"
11/19/2020 05:00,"9,508.84","1,352.96","3,462.00",607.10,"8,930.48","2,282.93","4,612.41",873.35,"31,630.07"
11/19/2020 06:00,"9,988.32","1,456.69","3,476.67",643.13,"9,607.71","2,407.03","4,891.45",906.46,"33,377.46"
11/19/2020 07:00,"10,657.17","1,592.61","3,519.08",701.29,"10,663.00","2,594.40","5,412.84",980.00,"36,120.40"
11/19/2020 08:00,"10,918.50","1,619.92","3,540.40",719.71,"11,227.36","2,667.20","5,682.52","1,014.30","37,389.91"
11/19/2020 09:00,"11,230.85","1,549.55","3,554.59",726.31,"11,508.01","2,780.55","5,784.09","1,025.94","38,159.89"
11/19/2020 10:00,"11,504.25","1,559.15","3,558.55",720.64,"11,620.20","2,908.50","5,848.85","1,032.91","38,753.04"
11/19/2020 11:00,"11,852.57","1,586.32","3,568.30",721.25,"11,723.11","3,078.09","5,969.41","1,042.61","39,541.66"
11/19/2020 12:00,"12,130.25","1,588.21","3,593.68",720.65,"11,772.68","3,282.24","6,141.48","1,053.59","40,282.79"
11/19/2020 13:00,"12,374.60","1,598.30","3,607.28",720.89,"11,826.27","3,470.48","6,367.90","1,060.10","41,025.82"
11/19/2020 14:00,"12,716.90","1,600.40","3,657.18",729.17,"12,023.50","3,640.78","6,572.01","1,082.42","42,022.35"
11/19/2020 15:00,"12,908.27","1,618.24","3,695.84",738.72,"12,165.48","3,763.97","6,738.20","1,094.46","42,723.18"
11/19/2020 16:00,"12,965.60","1,620.78","3,729.41",746.66,"12,219.13","3,822.89","6,901.35","1,100.08","43,105.90"
11/19/2020 17:00,"12,864.27","1,614.32","3,725.61",739.52,"12,249.65","3,758.11","6,953.28","1,105.42","43,010.18"
11/19/2020 18:00,"12,733.57","1,626.10","3,706.45",740.80,"12,489.17","3,602.71","6,973.13","1,106.21","42,978.14"
11/19/2020 19:00,"12,785.31","1,658.11","3,734.31",756.62,"12,764.03","3,609.94","7,014.68","1,135.95","43,458.94"
11/19/2020 20:00,"12,566.57","1,638.15","3,709.94",746.35,"12,485.23","3,479.64","6,809.74","1,115.89","42,551.52"
11/19/2020 21:00,"12,248.99","1,603.43","3,687.79",726.49,"12,128.11","3,337.52","6,542.32","1,088.30","41,362.95"
11/19/2020 22:00,"11,835.54","1,527.23","3,672.53",699.30,"11,599.71","3,195.19","6,244.84","1,051.53","39,825.88"
11/19/2020 23:00,"11,287.85","1,438.19","3,637.79",661.60,"10,790.74","3,000.94","5,814.99",995.43,"37,627.52"
11/19/2020 24:00,"10,699.85","1,356.07","3,602.03",623.69,"10,019.88","2,769.21","5,354.59",942.39,"35,367.70"
11/20/2020 01:00,"10,230.74","1,269.50","3,559.58",597.95,"9,359.61","2,591.85","4,982.28",912.71,"33,504.22"
11/20/2020 02:00,"9,926.90","1,229.64","3,526.25",586.87,"8,912.58","2,455.36","4,746.29",886.44,"32,270.32"
11/20/2020 03:00,"9,722.43","1,206.56","3,505.59",576.24,"8,698.12","2,362.95","4,623.68",867.65,"31,563.23"
11/20/2020 04:00,"9,689.54","1,197.92","3,498.11",570.92,"8,621.69","2,318.08","4,571.52",865.75,"31,333.54"
11/20/2020 05:00,"9,813.48","1,209.64","3,503.03",579.33,"8,772.54","2,328.32","4,656.45",870.99,"31,733.79"
11/20/2020 06:00,"10,208.64","1,261.76","3,509.54",600.57,"9,320.50","2,420.88","4,907.20",900.49,"33,129.58"
11/20/2020 07:00,"10,822.48","1,381.16","3,547.45",651.34,"10,313.11","2,599.23","5,350.23",964.28,"35,629.28"
11/20/2020 08:00,"11,059.32","1,439.25","3,553.35",671.57,"10,891.98","2,658.94","5,683.14","1,000.63","36,958.16"
11/20/2020 09:00,"11,426.95","1,439.70","3,561.02",685.38,"11,251.98","2,812.42","5,837.40","1,008.16","38,023.00"
11/20/2020 10:00,"11,848.51","1,493.06","3,584.18",698.70,"11,523.90","2,983.73","5,937.49","1,018.54","39,088.10"
11/20/2020 11:00,"12,390.46","1,541.32","3,601.37",707.45,"11,709.13","3,166.14","6,159.33","1,031.03","40,306.24"
11/20/2020 12:00,"12,833.69","1,558.36","3,637.75",718.03,"11,866.78","3,387.21","6,401.65","1,051.49","41,454.96"
11/20/2020 13:00,"13,171.19","1,587.22","3,664.62",718.86,"11,997.69","3,588.62","6,660.27","1,069.02","42,457.50"
11/20/2020 14:00,"13,476.63","1,604.08","3,707.97",728.78,"12,131.69","3,750.18","6,851.39","1,088.71","43,339.43"
11/20/2020 15:00,"13,499.54","1,623.54","3,746.30",733.02,"12,222.60","3,857.20","7,096.42","1,105.44","43,884.06"
11/20/2020 16:00,"13,449.06","1,615.08","3,782.67",734.29,"12,301.30","3,888.04","7,201.28","1,118.49","44,090.22"
11/20/2020 17:00,"13,254.06","1,594.80","3,736.26",730.68,"12,175.20","3,799.85","7,199.90","1,122.86","43,613.61"
11/20/2020 18:00,"13,082.01","1,604.94","3,672.82",731.52,"12,258.34","3,636.67","7,134.70","1,110.33","43,231.33"
11/20/2020 19:00,"12,939.26","1,606.43","3,650.46",732.74,"12,340.77","3,613.71","7,089.19","1,112.84","43,085.41"
11/20/2020 20:00,"12,570.52","1,567.05","3,624.91",711.66,"11,907.30","3,481.13","6,786.39","1,085.01","41,733.96"
11/20/2020 21:00,"12,236.50","1,542.42","3,589.21",692.15,"11,487.65","3,346.35","6,525.63","1,056.75","40,476.66"
11/20/2020 22:00,"11,855.57","1,478.41","3,566.95",669.49,"11,092.88","3,214.15","6,261.16","1,021.69","39,160.32"
11/20/2020 23:00,"11,377.26","1,401.90","3,534.02",642.04,"10,527.89","3,051.54","5,899.41",979.88,"37,413.94"
11/20/2020 24:00,"10,773.11","1,327.40","3,502.16",608.46,"9,849.46","2,863.73","5,507.84",930.22,"35,362.38"
11/21/2020 01:00,"10,233.63","1,262.92","3,508.96",582.87,"9,262.15","2,663.20","5,114.01",898.78,"33,526.53"
11/21/2020 02:00,"9,853.90","1,215.83","3,484.69",565.43,"8,840.36","2,502.28","4,847.30",875.37,"32,185.15"
11/21/2020 03:00,"9,608.44","1,168.35","3,473.69",552.87,"8,547.88","2,376.61","4,686.19",863.13,"31,277.16"
11/21/2020 04:00,"9,479.80","1,157.42","3,453.95",547.82,"8,378.95","2,313.04","4,607.49",857.15,"30,795.61"
11/21/2020 05:00,"9,473.93","1,158.62","3,464.14",555.88,"8,418.90","2,290.23","4,579.34",858.28,"30,799.30"
11/21/2020 06:00,"9,578.82","1,184.95","3,485.10",567.73,"8,666.98","2,313.29","4,632.54",877.93,"31,307.33"
11/21/2020 07:00,"9,824.32","1,237.62","3,512.47",586.07,"9,061.94","2,385.98","4,858.92",915.33,"32,382.64"
11/21/2020 08:00,"10,025.13","1,292.85","3,506.09",606.70,"9,480.87","2,424.49","5,059.08",945.35,"33,340.57"
11/21/2020 09:00,"10,468.16","1,365.97","3,502.27",636.37,"10,095.32","2,609.30","5,380.29",973.06,"35,030.74"
11/21/2020 10:00,"10,986.47","1,414.37","3,526.61",662.05,"10,607.64","2,860.94","5,692.26","1,007.02","36,757.36"
11/21/2020 11:00,"11,590.47","1,395.28","3,547.50",681.22,"11,106.55","3,106.71","5,929.34","1,021.41","38,378.48"
11/21/2020 12:00,"12,174.64","1,438.57","3,571.18",694.01,"11,465.81","3,332.27","6,173.82","1,032.46","39,882.75"
11/21/2020 13:00,"12,639.42","1,472.91","3,570.89",697.64,"11,692.82","3,489.88","6,451.26","1,039.78","41,054.62"
11/21/2020 14:00,"12,871.83","1,503.09","3,599.15",702.57,"11,921.33","3,596.65","6,624.85","1,046.89","41,866.36"
11/21/2020 15:00,"12,998.79","1,505.80","3,618.76",701.10,"11,962.15","3,637.05","6,686.14","1,051.50","42,161.28"
11/21/2020 16:00,"12,934.09","1,504.04","3,627.71",700.00,"11,983.87","3,608.53","6,722.02","1,060.10","42,140.35"
11/21/2020 17:00,"12,539.77","1,487.17","3,623.84",701.09,"11,850.27","3,514.45","6,693.39","1,053.91","41,463.89"
11/21/2020 18:00,"12,335.92","1,501.15","3,616.38",716.46,"12,046.79","3,440.08","6,753.70","1,061.14","41,471.61"
11/21/2020 19:00,"12,343.61","1,504.83","3,646.58",713.84,"12,124.91","3,462.58","6,871.02","1,083.66","41,751.03"
11/21/2020 20:00,"12,057.19","1,450.50","3,611.87",697.81,"11,726.98","3,332.18","6,651.37","1,059.29","40,587.19"
11/21/2020 21:00,"11,697.34","1,384.20","3,598.35",676.55,"11,318.47","3,206.55","6,418.20","1,030.81","39,330.48"
11/21/2020 22:00,"11,365.68","1,313.19","3,619.55",652.23,"10,840.73","3,076.48","6,181.57",998.98,"38,048.41"
11/21/2020 23:00,"10,968.69","1,225.15","3,593.06",622.68,"10,255.62","2,922.57","5,859.48",961.35,"36,408.60"
11/21/2020 24:00,"10,475.70","1,138.78","3,567.98",587.85,"9,596.80","2,758.54","5,483.55",924.76,"34,533.98"
11/22/2020 01:00,"10,031.57","1,074.07","3,517.56",557.91,"8,988.57","2,658.30","5,126.28",889.39,"32,843.65"
11/22/2020 02:00,"9,753.42","1,034.39","3,488.72",543.77,"8,568.50","2,540.20","4,882.07",868.41,"31,679.48"
11/22/2020 03:00,"9,551.18","1,008.91","3,484.25",537.24,"8,302.96","2,457.54","4,691.89",851.75,"30,885.72"
11/22/2020 04:00,"9,430.79",989.23,"3,477.89",530.36,"8,113.49","2,402.55","4,614.56",837.13,"30,396.00"
11/22/2020 05:00,"9,387.87",985.69,"3,478.44",534.23,"8,090.52","2,369.56","4,583.84",841.90,"30,272.04"
11/22/2020 06:00,"9,438.16",997.85,"3,481.42",543.26,"8,196.95","2,365.43","4,621.74",861.98,"30,506.80"
11/22/2020 07:00,"9,559.67","1,032.93","3,485.52",562.44,"8,500.16","2,383.40","4,733.18",880.22,"31,137.51"
11/22/2020 08:00,"9,615.57","1,072.74","3,498.75",587.37,"8,770.41","2,399.77","4,889.48",903.05,"31,737.14"
11/22/2020 09:00,"10,052.52","1,151.59","3,526.24",628.16,"9,445.22","2,588.01","5,190.69",948.35,"33,530.79"
11/22/2020 10:00,"10,688.70","1,232.83","3,576.87",663.82,"10,013.39","2,846.04","5,547.99",984.51,"35,554.15"
11/22/2020 11:00,"11,307.59","1,290.71","3,613.34",680.54,"10,457.00","3,071.17","5,861.66","1,006.11","37,288.12"
11/22/2020 12:00,"11,973.42","1,345.14","3,643.60",688.48,"10,690.39","3,275.17","6,174.10","1,025.44","38,815.73"
11/22/2020 13:00,"12,522.76","1,382.71","3,647.81",692.29,"10,730.12","3,449.98","6,459.55","1,031.29","39,916.51"
11/22/2020 14:00,"12,920.32","1,409.47","3,665.51",692.79,"10,670.35","3,592.79","6,645.85","1,039.81","40,636.90"
11/22/2020 15:00,"12,996.43","1,392.80","3,668.58",690.87,"10,653.75","3,684.93","6,797.15","1,044.14","40,928.66"
11/22/2020 16:00,"12,850.69","1,373.03","3,683.59",693.08,"10,644.87","3,677.91","6,795.75","1,051.15","40,770.07"
11/22/2020 17:00,"12,764.75","1,375.53","3,682.70",704.97,"10,766.71","3,584.51","6,740.77","1,061.13","40,681.06"
11/22/2020 18:00,"12,817.23","1,424.44","3,704.73",738.92,"11,334.75","3,492.34","6,827.03","1,091.98","41,431.42"
11/22/2020 19:00,"12,800.71","1,441.61","3,721.97",749.97,"11,682.78","3,524.28","6,936.67","1,114.29","41,972.28"
11/22/2020 20:00,"12,460.78","1,418.16","3,697.55",740.57,"11,564.28","3,425.86","6,727.27","1,100.27","41,134.75"
11/22/2020 21:00,"12,095.56","1,373.38","3,671.60",727.57,"11,285.77","3,308.57","6,426.85","1,074.39","39,963.69"
11/22/2020 22:00,"11,727.54","1,309.88","3,649.80",710.52,"10,899.50","3,186.33","6,125.65","1,041.14","38,650.37"
11/22/2020 23:00,"11,246.52","1,227.94","3,611.49",682.67,"10,372.08","3,007.20","5,676.71",994.37,"36,818.97"
11/22/2020 24:00,"10,669.95","1,144.10","3,581.75",657.04,"9,803.79","2,807.81","5,166.42",944.74,"34,775.59"
11/23/2020 01:00,"10,097.27","1,111.71","3,538.24",645.84,"9,469.30","2,597.66","4,780.29",908.06,"33,148.36"
11/23/2020 02:00,"9,763.24","1,083.10","3,518.38",635.80,"9,268.97","2,463.74","4,571.84",885.95,"32,191.01"
11/23/2020 03:00,"9,552.85","1,083.29","3,500.41",634.01,"9,143.74","2,368.51","4,439.80",875.56,"31,598.17"
11/23/2020 04:00,"9,487.55","1,123.06","3,472.78",641.18,"9,184.33","2,318.09","4,387.09",872.99,"31,487.08"
11/23/2020 05:00,"9,564.29","1,176.47","3,465.41",658.51,"9,456.25","2,317.18","4,449.98",888.44,"31,976.53"
11/23/2020 06:00,"9,876.53","1,246.57","3,466.08",693.88,"10,061.74","2,403.60","4,684.53",929.43,"33,362.35"
11/23/2020 07:00,"10,338.50","1,372.60","3,486.49",743.52,"10,971.70","2,532.75","5,084.60","1,011.12","35,541.27"
11/23/2020 08:00,"10,620.05","1,455.98","3,535.13",778.72,"11,681.62","2,613.80","5,404.49","1,056.80","37,146.60"
11/23/2020 09:00,"10,955.50","1,506.42","3,547.43",797.30,"12,159.00","2,747.84","5,629.51","1,076.76","38,419.77"
11/23/2020 10:00,"11,289.19","1,507.83","3,570.82",812.33,"12,480.67","2,930.47","5,786.00","1,078.73","39,456.04"
11/23/2020 11:00,"11,547.54","1,542.18","3,561.47",802.34,"12,451.57","3,124.44","5,840.85","1,069.46","39,939.84"
11/23/2020 12:00,"11,653.80","1,505.86","3,581.60",784.88,"12,215.02","3,309.21","5,897.44","1,063.54","40,011.35"
11/23/2020 13:00,"11,726.66","1,506.46","3,575.57",760.69,"12,034.80","3,461.54","5,908.71","1,048.01","40,022.43"
11/23/2020 14:00,"11,787.82","1,497.75","3,583.74",741.96,"11,829.74","3,597.83","5,953.22",984.89,"39,976.94"
11/23/2020 15:00,"11,789.22","1,472.63","3,566.25",726.97,"11,710.10","3,674.46","6,044.40",916.68,"39,900.71"
11/23/2020 16:00,"11,727.23","1,512.79","3,566.21",716.52,"11,480.66","3,682.37","6,136.33",942.70,"39,764.80"
11/23/2020 17:00,"11,668.49","1,516.50","3,584.87",717.43,"11,602.19","3,620.68","6,202.13",971.81,"39,884.11"
11/23/2020 18:00,"11,900.94","1,567.31","3,606.74",750.33,"12,194.97","3,529.91","6,340.14","1,043.73","40,934.08"
11/23/2020 19:00,"12,006.69","1,590.69","3,676.25",775.16,"12,550.55","3,586.10","6,596.43","1,117.08","41,898.95"
11/23/2020 20:00,"11,813.02","1,554.93","3,637.96",769.56,"12,353.97","3,495.18","6,439.12","1,110.75","41,174.48"
11/23/2020 21:00,"11,578.07","1,556.17","3,581.22",755.35,"12,073.75","3,382.59","6,229.82","1,084.91","40,241.89"
11/23/2020 22:00,"11,319.76","1,518.65","3,583.94",733.22,"11,584.96","3,274.48","5,991.06","1,025.75","39,031.83"
11/23/2020 23:00,"10,914.75","1,428.88","3,555.83",697.99,"10,961.40","3,127.21","5,646.98",963.82,"37,296.85"
11/23/2020 24:00,"10,425.95","1,348.29","3,524.82",663.88,"10,214.77","2,912.55","5,273.84",914.56,"35,278.67"
11/24/2020 01:00,"10,072.47","1,274.92","3,524.70",636.75,"9,611.31","2,738.94","4,978.09",879.28,"33,716.47"
11/24/2020 02:00,"9,810.15","1,242.09","3,507.71",626.05,"9,316.21","2,622.61","4,753.49",866.29,"32,744.59"
11/24/2020 03:00,"9,724.46","1,241.68","3,494.62",623.98,"9,162.33","2,561.42","4,545.22",856.87,"32,210.58"
